Group,FishID,Group_Size,Date,Time,Observer,Tank,Chase,Chased,In_Refuge,Elo_daily,Elo_stability,Pellet_Bites,Pellet_Order,NovelBites,NovelOrder,Trial,Weight,Length
408,1_27_GR,4,8/12/19,2:12,WC,4,8,0,0,1235,0.8918,4,2,,,1,0.25,28
408,4_BG,4,8/12/19,2:12,WC,4,0,8,0,815,0.8918,1,3,,,1,0.249,25
408,6_6_BB,4,8/12/19,2:12,WC,4,6,1,0,1124,0.8918,3,1,,,1,0.304,24
408,7_GB,4,8/12/19,2:12,WC,4,0,5,0,826,0.8918,1,4,,,1,0.215,27
408,1_27_GR,4,8/13/19,1:17,JY,4,16,0,0,1410,0.8918,7,1,,,2,0.25,28
408,4_BG,4,8/13/19,1:17,JY,4,1,7,0,686,0.8918,2,2,,,2,0.249,25
408,6_6_BB,4,8/13/19,1:17,JY,4,0,14,0,824,0.8918,3,4,,,2,0.304,24
408,7_GB,4,8/13/19,1:17,JY,4,8,4,0,1080,0.8918,1,3,,,2,0.215,27
408,1_27_GR,4,8/14/19,2:57,WC,4,9,2,0,1240,0.8918,3,1,,,3,0.25,28
408,4_BG,4,8/14/19,2:57,WC,4,1,6,0,679,0.8918,1,3,,,3,0.249,25
408,6_6_BB,4,8/14/19,2:57,WC,4,4,15,0,845,0.8918,2,2,,,3,0.304,24
408,7_GB,4,8/14/19,2:57,WC,4,12,3,0,1236,0.8918,2,4,,,3,0.215,27
408,1_27_GR,4,8/15/19,12:34,JY,4,10,2,0,1091,0.8918,4,1,,,4,0.25,28
408,4_BG,4,8/15/19,12:34,JY,4,3,5,0,807,0.8918,0,N/A,,,4,0.249,25
408,6_6_BB,4,8/15/19,12:34,JY,4,5,20,0,835,0.8918,2,2,,,4,0.304,24
408,7_GB,4,8/15/19,12:34,JY,4,12,3,0,1267,0.8918,2,3,,,4,0.215,27
408,1_27_GR,4,8/16/19,1:00,WC,4,16,4,0,1013,0.8918,3,2,,,5,0.25,28
408,4_BG,4,8/16/19,1:00,WC,4,2,5,0,782,0.8918,2,4,,,5,0.249,25
408,6_6_BB,4,8/16/19,1:00,WC,4,7,18,0,942,0.8918,2,1,,,5,0.304,24
408,7_GB,4,8/16/19,1:00,WC,4,9,7,0,1263,0.8918,1,3,,,5,0.215,27
408,1_27_GR,4,8/17/19,4:08,JY,4,12,1,0,1113,0.8918,8,1,0,N/A,6,0.25,28
408,4_BG,4,8/17/19,4:08,JY,4,3,16,0,735,0.8918,0,N/A,3,3,6,0.249,25
408,6_6_BB,4,8/17/19,4:08,JY,4,3,9,0,929,0.8918,0,N/A,6,1,6,0.304,24
408,7_GB,4,8/17/19,4:08,JY,4,9,1,0,1223,0.8918,0,N/A,4,2,6,0.215,27
408,1_27_GR,4,8/18/19,4:16,WC,4,24,1,0,1322,0.8918,4,1,3,2,7,0.25,28
408,4_BG,4,8/18/19,4:16,WC,4,0,21,0,618,0.8918,3,2,7,3,7,0.249,25
408,6_6_BB,4,8/18/19,4:16,WC,4,1,11,0,825,0.8918,0,N/A,0,N/A,7,0.304,24
408,7_GB,4,8/18/19,4:16,WC,4,14,6,0,1235,0.8918,2,3,5,1,7,0.215,27
408,1_27_GR,4,8/19/19,3:57,LP,4,16,1,0,1328,0.8918,4,1,9,3,8,0.25,28
408,4_BG,4,8/19/19,3:57,LP,4,4,7,0,879,0.8918,2,3,15,2,8,0.249,25
408,6_6_BB,4,8/19/19,3:57,LP,4,0,10,1,678,0.8918,2,2,6,4,8,0.304,24
408,7_GB,4,8/19/19,3:57,LP,4,2,4,0,1115,0.8918,1,4,10,1,8,0.215,27
409,2_RY,2,9/10/19,4:05,JY,4,0,0,0,1000,1,1,2,,,1,0.189,22
409,9_31_BB,2,9/10/19,4:05,JY,4,0,0,0,1000,1,2,1,,,1,0.369,30
409,2_RY,2,9/11/19,2:55,LP,4,7,0,0,1177,1,2,2,,,2,0.189,22
409,9_31_BB,2,9/11/19,2:55,LP,4,0,7,0,823,1,2,1,,,2,0.369,30
409,2_RY,2,9/12/19,3:45,JY,4,9,0,0,1241,1,2,2,,,3,0.189,22
409,9_31_BB,2,9/12/19,3:45,JY,4,0,9,0,759,1,2,1,,,3,0.369,30
409,2_RY,2,9/13/19,4:43,LP,4,5,0,0,1260,1,4,1,,,4,0.189,22
409,9_31_BB,2,9/13/19,4:43,LP,4,0,5,0,740,1,1,2,,,4,0.369,30
409,2_RY,2,9/14/19,11:58,MD,4,4,0,0,1272,1,4,1,,,5,0.189,22
409,9_31_BB,2,9/14/19,11:58,MD,4,0,4,11,728,1,0,N/A,,,5,0.369,30
409,2_RY,2,9/15/19,5:35,LP,4,2,0,0,1278,1,4,1,4,1,6,0.189,22
409,9_31_BB,2,9/15/19,5:35,LP,4,0,2,11,722,1,0,N/A,5,2,6,0.369,30
409,2_RY,2,9/16/19,3:27,MD,4,5,0,0,1288,1,6,1,26,1,7,0.189,22
409,9_31_BB,2,9/16/19,3:27,MD,4,0,5,11,712,1,0,N/A,3,2,7,0.369,30
409,2_RY,2,9/17/19,12:35,LP,4,0,0,0,1288,1,4,1,10,1,8,0.189,22
409,9_31_BB,2,9/17/19,12:35,LP,4,0,0,11,712,1,0,N/A,0,N/A,8,0.369,30
409,2_RY,2,9/18/19,1:49,MD,4,0,0,0,1288,1,4,1,9,1,9,0.189,22
409,9_31_BB,2,9/18/19,1:49,MD,4,0,0,11,712,1,0,N/A,2,2,9,0.369,30
409,2_RY,2,9/19/19,11:15,LP,4,0,0,0,1288,1,4,1,7,1,10,0.189,22
409,9_31_BB,2,9/19/19,11:15,LP,4,0,0,11,712,1,0,N/A,0,N/A,10,0.369,30
410,11_BR,2,10/7/19,4:15,JY,4,11,0,0,1212,1,11,1,,,1,0.396,30
410,13_RR,2,10/7/19,4:15,JY,4,0,11,4,788,1,15,2,,,1,0.26,26
410,11_BR,2,10/8/19,4:00,MD,4,0,0,0,1212,1,9,1,,,2,0.396,30
410,13_RR,2,10/8/19,4:00,MD,4,0,0,11,788,1,0,N/A,,,2,0.26,26
410,11_BR,2,10/9/19,4:35,JY,4,0,0,0,1212,1,4,1,,,3,0.396,30
410,13_RR,2,10/9/19,4:35,JY,4,0,0,11,788,1,0,N/A,,,3,0.26,26
410,11_BR,2,10/10/19,10:43,LP,4,1,0,0,1219,1,4,1,,,4,0.396,30
410,13_RR,2,10/10/19,10:43,LP,4,0,1,11,781,1,6,2,,,4,0.26,26
410,11_BR,2,10/11/19,3:37,MD,4,0,0,0,1219,1,2,1,,,5,0.396,30
410,13_RR,2,10/11/19,3:37,MD,4,0,0,11,781,1,5,2,,,5,0.26,26
410,11_BR,2,10/12/19,12:40,LP,4,0,0,0,1219,1,2,1,4,1,6,0.396,30
410,13_RR,2,10/12/19,12:40,LP,4,0,0,11,781,1,2,2,6,2,6,0.26,26
410,11_BR,2,10/13/19,3:37,MD,4,7,0,1,1253,1,2,1,7,1,7,0.396,30
410,13_RR,2,10/13/19,3:37,MD,4,0,7,10,747,1,6,2,0,N/A,7,0.26,26
410,11_BR,2,10/14/19,4:40,JY,4,1,0,0,1257,1,3,1,7,1,8,0.396,30
410,13_RR,2,10/14/19,4:40,JY,4,0,1,11,743,1,1,2,3,2,8,0.26,26
410,11_BR,2,10/15/19,9:22,AR,4,0,0,0,1257,1,4,1,2,2,9,0.396,30
410,13_RR,2,10/15/19,9:22,AR,4,0,0,11,743,1,2,2,4,1,9,0.26,26
410,11_BR,2,10/16/19,3:57,JY,4,2,0,0,1263,1,2,1,0,N/A,10,0.396,30
410,13_RR,2,10/16/19,3:57,JY,4,0,2,10,737,1,7,2,1,1,10,0.26,26
411,15_25_YR,3,10/21/19,2:42,JY,4,1,1,0,986,0.811,4,2,,,1,0.185,24
411,16_GY,3,10/21/19,2:42,JY,4,0,0,0,1000,0.811,2,1,,,1,0.311,26
411,17_22_BB,3,10/21/19,2:42,JY,4,1,1,2,1014,0.811,14,3,,,1,0.1,23
411,15_25_YR,3,10/22/19,9:00,AR,4,0,0,0,986,0.811,8,3,,,2,0.185,24
411,16_GY,3,10/22/19,9:00,AR,4,0,0,0,1000,0.811,5,1,,,2,0.311,26
411,17_22_BB,3,10/22/19,9:00,AR,4,0,0,0,1014,0.811,3,2,,,2,0.1,23
411,15_25_YR,3,10/23/19,4:35,JY,4,0,1,0,938,0.811,2,2,,,3,0.185,24
411,16_GY,3,10/23/19,4:35,JY,4,2,0,0,1093,0.811,2,3,,,3,0.311,26
411,17_22_BB,3,10/23/19,4:35,JY,4,0,1,0,969,0.811,2,1,,,3,0.1,23
411,15_25_YR,3,10/24/19,9:02,AR,4,1,7,0,917,0.811,5,3,,,4,0.185,24
411,16_GY,3,10/24/19,9:02,AR,4,24,2,0,1229,0.811,3,2,,,4,0.311,26
411,17_22_BB,3,10/24/19,9:02,AR,4,1,17,0,854,0.811,3,1,,,4,0.1,23
411,15_25_YR,3,10/25/19,2:40,ZM,4,0,4,0,823,0.811,3,2,,,5,0.185,24
411,16_GY,3,10/25/19,2:40,ZM,4,10,0,0,1304,0.811,3,1,,,5,0.311,26
411,17_22_BB,3,10/25/19,2:40,ZM,4,1,7,0,873,0.811,1,3,,,5,0.1,23
411,15_25_YR,3,10/26/19,4:32,MD,4,8,22,0,581,0.811,6,1,3,2,6,0.185,24
411,16_GY,3,10/26/19,4:32,MD,4,12,1,0,1297,0.811,1,3,3,3,6,0.311,26
411,17_22_BB,3,10/26/19,4:32,MD,4,16,13,0,1122,0.811,2,2,3,1,6,0.1,23
411,15_25_YR,3,10/27/19,2:15,LP,4,0,1,0,576,0.811,2,3,2,1,7,0.185,24
411,16_GY,3,10/27/19,2:15,LP,4,3,1,0,1276,0.811,2,2,0,N/A,7,0.311,26
411,17_22_BB,3,10/27/19,2:15,LP,4,2,3,0,1148,0.811,3,1,0,N/A,7,0.1,23
411,15_25_YR,3,10/28/19,4:09,JY,4,0,9,0,558,0.811,0,N/A,3,2,8,0.185,24
411,16_GY,3,10/28/19,4:09,JY,4,10,2,0,1219,0.811,3,1,5,1,8,0.311,26
411,17_22_BB,3,10/28/19,4:09,JY,4,5,4,0,1223,0.811,5,2,2,3,8,0.1,23
411,15_25_YR,3,10/29/19,9:17,AR,4,5,2,2.5,865,0.811,3,1,3,2,9,0.185,24
411,16_GY,3,10/29/19,9:17,AR,4,4,0,1,1257,0.811,3,2,3,3,9,0.311,26
411,17_22_BB,3,10/29/19,9:17,AR,4,1,8,2.5,878,0.811,1,3,4,1,9,0.1,23
411,15_25_YR,3,10/30/19,12:41,ZM,4,10,1,0,1077,0.811,4,3,4,3,10,0.185,24
411,16_GY,3,10/30/19,12:41,ZM,4,4,1,0,1221,0.811,4,2,5,2,10,0.311,26
411,17_22_BB,3,10/30/19,12:41,ZM,4,0,12,0,702,0.811,9,1,10,1,10,0.1,23
412,4_YB,3,12/3/19,4:05,AR,4,2,1,0,1009,0.5625,0,N/A,,,1,0.266,27
412,5_BR,3,12/3/19,4:05,AR,4,1,0,0,1038,0.5625,0,N/A,,,1,0.325,27
412,6_YR,3,12/3/19,4:05,AR,4,1,3,0,953,0.5625,6,1,,,1,0.335,26
412,4_YB,3,12/4/19,3:05,CR,4,2,2,0,949,0.5625,5,2,,,2,0.266,27
412,5_BR,3,12/4/19,3:05,CR,4,0,1,0,984,0.5625,2,3,,,2,0.325,27
412,6_YR,3,12/4/19,3:05,CR,4,3,2,0,1067,0.5625,3,1,,,2,0.335,26
412,4_YB,3,12/5/19,4:45,LP,4,0,0,0,949,0.5625,2,2,,,3,0.266,27
412,5_BR,3,12/5/19,4:45,LP,4,1,0,0,1046,0.5625,0,N/A,,,3,0.325,27
412,6_YR,3,12/5/19,4:45,LP,4,0,1,0,1005,0.5625,3,1,,,3,0.335,26
412,4_YB,3,12/6/19,4:13,JY,4,0,0,0,949,0.5625,3,2,,,4,0.266,27
412,5_BR,3,12/6/19,4:13,JY,4,0,0,0,1046,0.5625,0,N/A,,,4,0.325,27
412,6_YR,3,12/6/19,4:13,JY,4,0,0,0,1005,0.5625,3,1,,,4,0.335,26
412,4_YB,3,12/7/19,3:15,MD,4,0,0,0,949,0.5625,1,3,,,5,0.266,27
412,5_BR,3,12/7/19,3:15,MD,4,0,0,0,1046,0.5625,2,2,,,5,0.325,27
412,6_YR,3,12/7/19,3:15,MD,4,0,0,0,1005,0.5625,3,1,,,5,0.335,26
412,4_YB,3,12/8/19,3:10,LP,4,13,0,0,1255,0.5625,2,2,3,3,6,0.266,27
412,5_BR,3,12/8/19,3:10,LP,4,2,3,0,1014,0.5625,0,N/A,2,2,6,0.325,27
412,6_YR,3,12/8/19,3:10,LP,4,0,12,0,731,0.5625,4,1,6,1,6,0.335,26
412,4_YB,3,12/9/19,4:20,JY,4,8,0,0,1303,0.5625,3,2,4,3,7,0.266,27
412,5_BR,3,12/9/19,4:20,JY,4,1,2,0,996,0.5625,0,N/A,9,1,7,0.325,27
412,6_YR,3,12/9/19,4:20,JY,4,0,7,0,701,0.5625,3,1,3,2,7,0.335,26
412,4_YB,3,12/10/19,9:08,AR,4,6,2,0,1072,0.5625,2,1,5,3,8,0.266,27
412,5_BR,3,12/10/19,9:08,AR,4,4,1,0,1235,0.5625,1,3,12,1,8,0.325,27
412,6_YR,3,12/10/19,9:08,AR,4,0,7,0,693,0.5625,4,2,7,2,8,0.335,26
412,4_YB,3,12/11/19,2:49,CR,4,0,0,0,1072,0.5625,0,N/A,0,N/A,9,0.266,27
412,5_BR,3,12/11/19,2:49,CR,4,0,2,0,1049,0.5625,1,2,8,1,9,0.325,27
412,6_YR,3,12/11/19,2:49,CR,4,2,0,0,879,0.5625,5,1,4,2,9,0.335,26
412,4_YB,3,12/12/19,3:30,LP,4,0,0,0,1072,0.5625,1,2,3,3,10,0.266,27
412,5_BR,3,12/12/19,3:30,LP,4,0,0,0,1049,0.5625,1,3,8,1,10,0.325,27
412,6_YR,3,12/12/19,3:30,LP,4,0,0,0,879,0.5625,4,1,2,2,10,0.335,26
401,7_RY,3,1/16/20,11:15,LP,4,5,0,0,1173,0.8333,4,2,,,1,0.349,28
401,8_RR,3,1/16/20,11:15,LP,4,0,3,0,887,0.8333,1,3,,,1,0.374,28
401,9_GY,3,1/16/20,11:15,LP,4,0,2,0,940,0.8333,2,1,,,1,0.426,30
401,7_RY,3,1/17/20,10:45,LP,4,0,16,0,798,0.8333,1,3,,,2,0.349,28
401,8_RR,3,1/17/20,10:45,LP,4,7,5,0,940,0.8333,3,1,,,2,0.374,28
401,9_GY,3,1/17/20,10:45,LP,4,14,0,0,1262,0.8333,1,2,,,2,0.426,30
401,7_RY,3,1/18/20,12:00,JY,4,0,8,0,723,0.8333,0,N/A,,,3,0.349,28
401,8_RR,3,1/18/20,12:00,JY,4,9,2,0,1083,0.8333,3,1,,,3,0.374,28
401,9_GY,3,1/18/20,12:00,JY,4,4,3,0,1194,0.8333,2,2,,,3,0.426,30
401,7_RY,3,1/19/20,3:17,MD,4,4,3,0,858,0.8333,1,3,,,4,0.349,28
401,8_RR,3,1/19/20,3:17,MD,4,4,0,0,1177,0.8333,3,2,,,4,0.374,28
401,9_GY,3,1/19/20,3:17,MD,4,2,7,0,965,0.8333,1,1,,,4,0.426,30
401,7_RY,3,1/20/20,3:30,LP,4,0,7,0,711,0.8333,1,3,,,5,0.349,28
401,8_RR,3,1/20/20,3:30,LP,4,5,0,0,1251,0.8333,3,1,,,5,0.374,28
401,9_GY,3,1/20/20,3:30,LP,4,5,3,0,1038,0.8333,2,2,,,5,0.426,30
401,7_RY,3,1/21/20,12:10,LP,4,0,0,0,711,0.8333,2,2,1,3,6,0.349,28
401,8_RR,3,1/21/20,12:10,LP,4,0,0,0,1251,0.8333,4,1,8,1,6,0.374,28
401,9_GY,3,1/21/20,12:10,LP,4,0,0,0,1038,0.8333,0,N/A,1,2,6,0.426,30
401,7_RY,3,1/22/20,3:20,JY,4,0,17,0,622,0.8333,0,N/A,7,2,7,0.349,28
401,8_RR,3,1/22/20,3:20,JY,4,7,0,0,1268,0.8333,3,1,11,1,7,0.374,28
401,9_GY,3,1/22/20,3:20,JY,4,10,0,0,1110,0.8333,3,2,14,3,7,0.426,30
401,7_RY,3,1/24/20,4:30,JY,4,0,3,0,609,0.8333,2,1,2,1,9,0.349,28
401,8_RR,3,1/24/20,4:30,JY,4,3,0,0,1320,0.8333,3,2,2,3,9,0.374,28
401,9_GY,3,1/24/20,4:30,JY,4,2,2,0,1071,0.8333,1,3,4,2,9,0.426,30
401,7_RY,3,1/25/20,2:44,MD,4,1,1,0,684,0.8333,5,1,4,2,10,0.349,28
401,8_RR,3,1/25/20,2:44,MD,4,3,0,0,1350,0.8333,3,2,4,1,10,0.374,28
401,9_GY,3,1/25/20,2:44,MD,4,1,4,0,966,0.8333,0,N/A,3,3,10,0.426,30
402,10_BY,4,2/12/20,4:09,JY,4,0,0,1,1000,1,0,N/A,,,1,0.413,27
402,12_GR,4,2/12/20,4:09,JY,4,0,0,0,1000,1,0,N/A,,,1,0.43,28
402,13_YY,4,2/12/20,4:09,JY,4,0,0,11,1000,1,0,N/A,,,1,0.48,29
402,11_RY,4,2/12/20,4:09,JY,4,0,0,2,1000,1,5,1,,,1,0.557,30
402,10_BY,4,2/13/20,5:20,LP,4,0,0,11,1000,1,0,N/A,,,2,0.413,27
402,12_GR,4,2/13/20,5:20,LP,4,0,0,2,1000,1,0,N/A,,,2,0.43,28
402,13_YY,4,2/13/20,5:20,LP,4,0,0,11,1000,1,0,N/A,,,2,0.48,29
402,11_RY,4,2/13/20,5:20,LP,4,0,0,11,1000,1,0,N/A,,,2,0.557,30
402,10_BY,4,2/14/20,10:40,LP,4,0,0,11,1000,1,0,N/A,,,3,0.413,27
402,12_GR,4,2/14/20,10:40,LP,4,0,0,11,1000,1,0,N/A,,,3,0.43,28
402,13_YY,4,2/14/20,10:40,LP,4,0,0,11,1000,1,0,N/A,,,3,0.48,29
402,11_RY,4,2/14/20,10:40,LP,4,0,0,11,1000,1,0,N/A,,,3,0.557,30
402,10_BY,4,2/15/20,1:38,LP,4,0,0,11,1000,1,2,1,,,4,0.413,27
402,12_GR,4,2/15/20,1:38,LP,4,0,0,11,1000,1,0,N/A,,,4,0.43,28
402,13_YY,4,2/15/20,1:38,LP,4,0,0,11,1000,1,0,N/A,,,4,0.48,29
402,11_RY,4,2/15/20,1:38,LP,4,0,0,11,1000,1,0,N/A,,,4,0.557,30
402,10_BY,4,2/16/20,5:40,LP,4,0,0,11,1000,1,2,2,,,5,0.413,27
402,12_GR,4,2/16/20,5:40,LP,4,0,0,11,1000,1,0,N/A,,,5,0.43,28
402,13_YY,4,2/16/20,5:40,LP,4,0,0,11,1000,1,0,N/A,,,5,0.48,29
402,11_RY,4,2/16/20,5:40,LP,4,0,0,11,1000,1,2,1,,,5,0.557,30
402,10_BY,4,2/17/20,5:05,LP,4,0,0,11,1000,1,5,2,0,N/A,6,0.413,27
402,12_GR,4,2/17/20,5:05,LP,4,0,0,11,1000,1,1,3,2,2,6,0.43,28
402,13_YY,4,2/17/20,5:05,LP,4,0,0,11,1000,1,0,N/A,1,3,6,0.48,29
402,11_RY,4,2/17/20,5:05,LP,4,0,0,11,1000,1,4,1,7,1,6,0.557,30
402,10_BY,4,2/18/20,5:08,LP,4,0,0,11,1000,1,2,2,2,1,7,0.413,27
402,12_GR,4,2/18/20,5:08,LP,4,0,0,11,1000,1,1,3,0,N/A,7,0.43,28
402,13_YY,4,2/18/20,5:08,LP,4,0,0,11,1000,1,0,N/A,0,N/A,7,0.48,29
402,11_RY,4,2/18/20,5:08,LP,4,0,0,11,1000,1,5,1,0,N/A,7,0.557,30
402,10_BY,4,2/19/20,5:06,LP,4,0,0,11,1000,1,0,N/A,0,N/A,8,0.413,27
402,12_GR,4,2/19/20,5:06,LP,4,0,0,11,1000,1,2,2,2,2,8,0.43,28
402,13_YY,4,2/19/20,5:06,LP,4,0,0,11,1000,1,0,N/A,0,N/A,8,0.48,29
402,11_RY,4,2/19/20,5:06,LP,4,0,0,11,1000,1,3,1,4,1,8,0.557,30
402,10_BY,4,2/20/20,11:06,HR,4,4,7,5,822,1,1,3,3,3,9,0.413,27
402,12_GR,4,2/20/20,11:06,HR,4,3,2,1,1047,1,4,2,4,2,9,0.43,28
402,13_YY,4,2/20/20,11:06,HR,4,0,0,11,1000,1,0,N/A,0,N/A,9,0.48,29
402,11_RY,4,2/20/20,11:06,HR,4,4,2,0,1131,1,12,1,5,1,9,0.557,30
402,10_BY,4,2/21/20,4:40,JY,4,0,2,7,796,1,4,3,2,2,10,0.413,27
402,12_GR,4,2/21/20,4:40,JY,4,0,0,11,1047,1,5,2,1,3,10,0.43,28
402,13_YY,4,2/21/20,4:40,JY,4,0,0,11,1000,1,0,N/A,0,N/A,10,0.48,29
402,11_RY,4,2/21/20,4:40,JY,4,2,0,9,1157,1,7,1,3,1,10,0.557,30
420,13_YB,2,2/23/20,12:45,LP,4,0,0,0,1000,1,1,2,,,1,0.344,28
420,11_BB,2,2/23/20,12:45,LP,4,0,0,0,1000,1,2,1,,,1,0.636,31
420,13_YB,2,2/24/20,4:42,JY,4,0,0,0,1000,1,2,2,,,2,0.344,28
420,11_BB,2,2/24/20,4:42,JY,4,0,0,0,1000,1,5,1,,,2,0.636,31
420,13_YB,2,2/25/20,11:54,LP,4,0,0,0,1000,1,0,N/A,,,3,0.344,28
420,11_BB,2,2/25/20,11:54,LP,4,0,0,0,1000,1,3,1,,,3,0.636,31
420,13_YB,2,2/26/20,4:30,JY,4,0,2,0,914,1,0,N/A,,,4,0.344,28
420,11_BB,2,2/26/20,4:30,JY,4,2,0,0,1086,1,4,1,,,4,0.636,31
420,13_YB,2,2/27/20,5:01,CR,4,0,0,0,914,1,2,2,,,5,0.344,28
420,11_BB,2,2/27/20,5:01,CR,4,0,0,0,1086,1,4,1,,,5,0.636,31
420,13_YB,2,2/28/20,4:13,LP,4,0,0,5,914,1,2,2,14,1,6,0.344,28
420,11_BB,2,2/28/20,4:13,LP,4,0,0,0,1086,1,2,1,7,2,6,0.636,31
420,13_YB,2,2/29/20,12:26,LP,4,0,1,2,887,1,2,1,0,N/A,7,0.344,28
420,11_BB,2,2/29/20,12:26,LP,4,1,0,1,1113,1,1,2,0,N/A,7,0.636,31
420,13_YB,2,3/1/20,6:01,LP,4,0,2,0,849,1,1,2,5,1,8,0.344,28
420,11_BB,2,3/1/20,6:01,LP,4,2,0,0,1151,1,3,1,3,2,8,0.636,31
420,13_YB,2,3/2/20,3:55,JY,4,0,4,0,803,1,1,1,4,1,9,0.344,28
420,11_BB,2,3/2/20,3:55,JY,4,4,0,2,1197,1,4,2,0,N/A,9,0.636,31
403,5_RB,3,3/10/20,2:47,SC,4,0,1,1,962,0.9375,2,3,,,1,0.125,25
403,19_GG,3,3/10/20,2:47,SC,4,3,1,0,1047,0.9375,5,1,,,1,0.179,22
403,3_UNTAG_3,3,3/10/20,2:47,SC,4,1,2,0,991,0.9375,1,2,,,1,#N/A,#N/A
403,5_RB,3,3/11/20,4:29,JY,4,0,0,3,962,0.9375,2,3,,,2,0.125,25
403,19_GG,3,3/11/20,4:29,JY,4,3,2,0,1001,0.9375,3,1,,,2,0.179,22
403,3_UNTAG_3,3,3/11/20,4:29,JY,4,2,3,0,1037,0.9375,2,2,,,2,#N/A,#N/A
403,19_GG,3,3/13/20,11:14,HR,4,8,11,0,947,0.9375,1,3,,,5,0.179,22
403,5_RB,3,3/13/20,11:14,HR,4,0,11,10,698,0.9375,2,2,,,5,0.125,25
403,3_UNTAG_3,3,3/13/20,11:14,HR,4,18,4,0,1355,0.9375,3,1,,,5,#N/A,#N/A
403,5_RB,3,3/14/20,5:01,LP,4,0,2,11,687,0.9375,1,3,1,2,6,0.125,25
403,19_GG,3,3/14/20,5:01,LP,4,4,4,0,1031,0.9375,3,2,5,1,6,0.179,22
403,3_UNTAG_3,3,3/14/20,5:01,LP,4,5,3,0,1282,0.9375,2,1,6,3,6,#N/A,#N/A
403,5_RB,3,3/15/20,4:31,JY,4,0,6,9,636,0.9375,0,N/A,0,N/A,7,0.125,25
403,19_GG,3,3/15/20,4:31,JY,4,6,0,0,1082,0.9375,9,1,0,N/A,7,0.179,22
403,3_UNTAG_3,3,3/15/20,4:31,JY,4,0,0,11,1282,0.9375,7,2,0,N/A,7,#N/A,#N/A
403,5_RB,3,3/16/20,4:20,JY,4,1,17,0,689,0.9375,2,3,3,2,8,0.125,25
403,19_GG,3,3/16/20,4:20,JY,4,11,12,0,895,0.9375,2,1,3,3,8,0.179,22
403,3_UNTAG_3,3,3/16/20,4:20,JY,4,18,1,0,1416,0.9375,3,2,5,1,8,#N/A,#N/A
403,5_RB,3,3/17/20,11:36,LP,4,0,17,0,552,0.9375,0,N/A,4,2,9,0.125,25
403,19_GG,3,3/17/20,11:36,LP,4,14,6,0,951,0.9375,4,2,2,3,9,0.179,22
403,3_UNTAG_3,3,3/17/20,11:36,LP,4,10,1,0,1447,0.9375,4,1,3,1,9,#N/A,#N/A
403,5_RB,3,3/18/20,12:03,LP,4,0,1,1,552,0.9375,1,3,3,1,10,0.125,25
403,19_GG,3,3/18/20,12:03,LP,4,0,3,0,939,0.9375,2,1,2,3,10,0.179,22
403,3_UNTAG_3,3,3/18/20,12:03,LP,4,4,0,0,1459,0.9375,3,2,1,2,10,#N/A,#N/A
431,14_BR,2,3/23/20,7:00,LP,4,0,0,0,1000,1,0,N/A,,,1,0.405,26
431,2_UNTAG_4,2,3/23/20,7:00,LP,4,0,0,0,1000,1,0,N/A,,,1,0.559,31
431,14_BR,2,3/24/20,1:01,LP,4,0,0,0,1000,1,2,1,,,2,0.405,26
431,2_UNTAG_4,2,3/24/20,1:01,LP,4,0,0,0,1000,1,0,N/A,,,2,0.559,31
431,14_BR,2,3/25/20,4:03,LP,4,0,0,0,1000,1,1,1,,,3,0.405,26
431,2_UNTAG_4,2,3/25/20,4:03,LP,4,0,0,0,1000,1,1,2,,,3,0.559,31
431,14_BR,2,3/26/20,4:10,LP,4,0,0,0,1000,1,1,1,,,4,0.405,26
431,2_UNTAG_4,2,3/26/20,4:10,LP,4,0,0,0,1000,1,0,N/A,,,4,0.559,31
431,14_BR,2,3/27/20,12:16,LP,4,0,0,0,1000,1,2,1,,,5,0.405,26
431,2_UNTAG_4,2,3/27/20,12:16,LP,4,0,0,0,1000,1,0,N/A,,,5,0.559,31
431,14_BR,2,3/28/20,12:46,LP,4,0,0,0,1000,1,2,1,7,2,6,0.405,26
431,2_UNTAG_4,2,3/28/20,12:46,LP,4,0,0,0,1000,1,1,2,1,1,6,0.559,31
431,14_BR,2,3/29/20,3:20,LP,4,0,3,0,887,1,1,1,0,N/A,7,0.405,26
431,2_UNTAG_4,2,3/29/20,3:20,LP,4,3,0,0,1113,1,1,2,0,N/A,7,0.559,31
431,14_BR,2,3/30/20,11:52,LP,4,0,0,0,887,1,2,1,6,1,8,0.405,26
431,2_UNTAG_4,2,3/30/20,11:52,LP,4,0,0,0,1113,1,1,2,4,2,8,0.559,31
431,14_BR,2,3/31/20,4:16,LP,4,0,6,0,803,1,1,1,0,N/A,9,0.405,26
431,2_UNTAG_4,2,3/31/20,4:16,LP,4,6,0,0,1197,1,1,2,3,1,9,0.559,31
431,14_BR,2,4/1/20,3:25,LP,4,0,5,0,769,1,1,1,0,N/A,10,0.405,26
431,2_UNTAG_4,2,4/1/20,3:25,LP,4,5,0,0,1231,1,6,2,4,1,10,0.559,31
404,17_BY,4,4/3/20,4:15,LP,4,0,0,0,1000,0.6844,9,2,,,1,0.371,27
404,14_GG,4,4/3/20,4:15,LP,4,0,0,0,1000,0.6844,2,1,,,1,0.46,30
404,16_RR,4,4/3/20,4:15,LP,4,0,0,0,1000,0.6844,2,3,,,1,0.468,30
